zip_code,type,primary_city,state,county,estimated_population,population_density,public_transit_pct,median_income,education_pct,median_home_value,density_score,transit_score,income_score,education_score,housing_score,composite_score,score_category
91304,STANDARD,Canoga Park,CA,Los Angeles County,37168,2136.2,3.6724324728210114,82289.0,33.6,847600.0,89.31076929235512,7.261400571259726,26.333128095020076,39.529411764705884,67.75634995296332,44.5,Fair (30-50)
91306,STANDARD,Winnetka,CA,Los Angeles County,34013,4474.1,3.4296789416027638,88958.0,30.9,719900.0,77.61226144130981,6.781410634532737,29.842703251711633,36.35294117647059,75.2645813734713,44.26,Fair (30-50)
91307,STANDARD,West Hills,CA,Los Angeles County,20778,1224.8,0.7165401347777872,136154.0,51.0,907000.0,93.87128088628243,1.4167952664924428,54.67969666829805,60.0,64.26387582314206,55.82,Good (50-70)
91311,STANDARD,Chatsworth,CA,Los Angeles County,29782,480.9,0.6643859388169964,117574.0,44.9,837300.0,97.59364710827337,1.3136721972063334,44.90193292390921,52.8235294117647,68.36194731890875,52.94,Good (50-70)
91316,STANDARD,Encino,CA,Los Angeles County,21973,2069.1,1.4649409756791352,90802.0,57.7,909700.0,89.64652782642635,2.8965878382746535,30.813112096956687,67.88235294117648,64.10512699905927,51.38,Good (50-70)
91321,STANDARD,Newhall,CA,Los Angeles County,24843,473.1,3.6736437419906025,93281.0,31.3,654300.0,97.63267716141429,7.263795580754145,32.117691016350655,36.8235294117647,79.12158984007526,48.79,Fair (30-50)
91324,STANDARD,Northridge,CA,Los Angeles County,20401,2676.1,3.3205531973161713,99834.0,38.1,869200.0,86.6091890755882,6.56563927651152,35.56622093115044,44.82352941176471,66.48635936030104,47.37,Fair (30-50)
91325,STANDARD,Northridge,CA,Los Angeles County,24201,2815.4,1.844559585492228,92602.0,42.5,900200.0,85.91215235731514,3.6471973622232685,31.760365850449684,50.0,64.66368767638758,46.81,Fair (30-50)
91326,STANDARD,Porter Ranch,CA,Los Angeles County,28058,1767.0,0.27776234653630355,148636.0,56.3,1011100.0,91.15819180769192,0.5492119124695092,61.24837519668672,66.23529411764706,58.14322671683914,57.26,Good (50-70)
91331,STANDARD,Pacoima,CA,Los Angeles County,72872,4083.0,2.9373485324477153,82025.0,11.2,609300.0,79.56926833661919,5.807939143703436,26.19419754450777,13.176470588235292,81.76740357478833,39.0,Fair (30-50)
91335,STANDARD,Reseda,CA,Los Angeles County,54011,4398.4,3.3149621263540845,77164.0,29.7,700400.0,77.9910531108954,6.554584204381938,23.6360861579914,34.94117647058824,76.41110065851365,42.61,Fair (30-50)
91340,STANDARD,San Fernando,CA,Los Angeles County,25093,3798.0,2.5179631365198376,79124.0,14.1,624900.0,80.99536643215276,4.978699838118769,24.667540245128222,16.588235294117645,80.85018814675448,39.38,Fair (30-50)
91342,STANDARD,Sylmar,CA,Los Angeles County,66238,794.5,1.4943326393708074,95480.0,20.1,641100.0,96.02443881788977,2.9547031733013687,33.27491935186793,23.647058823529413,79.89769520225776,45.06,Fair (30-50)
91343,STANDARD,North Hills,CA,Los Angeles County,41190,4015.9,5.989123525672717,81719.0,26.4,751000.0,79.90502687069042,11.842130607580144,26.03316440641396,31.05882352941176,73.43603010348072,42.72,Fair (30-50)
91344,STANDARD,Granada Hills,CA,Los Angeles County,41602,1421.6,2.158837612482457,116647.0,37.4,872000.0,92.88652262241926,4.26861073377213,44.414097240860315,44.0,66.3217309501411,49.94,Fair (30-50)
91345,STANDARD,Mission Hills,CA,Los Angeles County,14142,2175.9,2.4945396022531328,96345.0,21.4,654100.0,89.11211632957377,4.932385122636875,33.730127405629844,25.176470588235293,79.13334901222954,44.66,Fair (30-50)
91350,STANDARD,Santa Clarita,CA,Los Angeles County,27783,1061.6,2.03149300155521,135612.0,40.7,733000.0,94.68790969046165,4.016815707620528,54.3944680380796,47.88235294117648,74.49435559736594,55.27,Good (50-70)
91351,STANDARD,Canyon Country,CA,Los Angeles County,25962,1491.5,2.098903836571998,112888.0,24.8,589400.0,92.53675330004103,4.150105313221904,42.43591565231577,29.176470588235293,82.93744120413923,48.99,Fair (30-50)
91352,STANDARD,Sun Valley,CA,Los Angeles County,35055,1536.1,3.4246575342465753,74621.0,17.5,700100.0,92.31358145772245,6.771481942714819,22.297827105139902,20.588235294117645,76.42873941674506,40.87,Fair (30-50)
91354,STANDARD,Valencia,CA,Los Angeles County,22704,1742.0,0.9534354431937012,148818.0,53.9,803000.0,91.28328813186153,1.8852018990420907,61.34415307620657,63.411764705882355,70.37864534336782,59.24,Good (50-70)
91355,STANDARD,Valencia,CA,Los Angeles County,26548,844.7,1.9772541440570877,109348.0,49.5,744300.0,95.7732453989572,3.909570693931059,40.57298327044621,58.235294117647065,73.8299623706491,54.42,Good (50-70)
91356,STANDARD,Tarzana,CA,Los Angeles County,23015,1622.1,2.6223321186881834,110094.0,55.5,1177200.0,91.88325010257898,5.185065780133453,40.96556732606053,65.29411764705883,48.377234242709314,50.8,Good (50-70)
91364,STANDARD,Woodland Hills,CA,Los Angeles County,21888,1467.8,1.3569858236676522,134534.0,55.1,1162000.0,92.65534461535383,2.6831310604337664,53.82716829015435,64.8235294117647,49.27093132643462,53.82,Good (50-70)
91367,STANDARD,Woodland Hills,CA,Los Angeles County,31168,2342.5,1.3967468175388968,109629.0,57.9,1005900.0,88.27847442530748,2.7617493892246365,40.720860106408175,68.11764705882352,58.44896519285042,52.56,Good (50-70)
